CustomerID,Gender,Age,TenureMonths,ContractType,InternetService,PaymentMethod,MonthlyCharges,TotalCharges,SupportCallsLast6M,TechSupport,OnlineSecurity,Region,Churned,ChurnFlag,ChurnRiskScore,RiskSegment
CUST6210,Male,22,47,Month-to-month,Fiber,UPI Autopay,2844.08,130936.47,3,No,No,South,No,0,0.654,Medium
CUST6211,Male,47,11,Two year,Fiber,UPI Autopay,3393.82,38019.59,1,No,No,East,No,0,0.314,Low
CUST6212,Male,19,38,Month-to-month,No Internet,Credit Card,2298.03,90878.38,2,Yes,No,Central,No,0,0.663,High
CUST6213,Female,46,65,Month-to-month,DSL,UPI Autopay,3309.58,219013.81,4,No,No,East,No,0,0.544,Medium
CUST6214,Male,34,62,Two year,Fiber,UPI Autopay,784.38,48915.11,2,No,Yes,Central,No,0,0.163,Low
CUST6215,Female,34,20,Month-to-month,Fiber,Bank Transfer,2867.25,59519.73,3,Yes,No,West,Yes,1,0.784,High
CUST6216,Female,47,1,One year,DSL,Credit Card,3147.24,2917.13,1,No,No,South,No,0,0.318,Low
CUST6217,Male,27,2,Month-to-month,DSL,Bank Transfer,1117.66,2272.63,0,No,No,South,Yes,1,0.574,Medium
CUST6218,Female,37,53,One year,Fiber,UPI Autopay,2593.06,137112.28,4,No,Yes,North,No,0,0.249,Low
CUST6219,Male,66,48,One year,No Internet,UPI Autopay,1422.41,66951.57,7,Yes,No,East,No,0,0.434,Medium
CUST6220,Male,26,24,Two year,DSL,Electronic Check,2365.1,56406.3,2,No,No,South,No,0,0.313,Low
CUST6221,Female,22,54,Two year,DSL,Credit Card,1038.52,51099.81,3,Yes,No,Central,No,0,0.184,Low
CUST6222,Male,57,48,One year,Fiber,Credit Card,2675.34,132896.0,1,Yes,No,Central,No,0,0.225,Low
CUST6223,Male,29,20,Two year,No Internet,Electronic Check,1683.83,34820.19,2,Yes,No,West,No,0,0.399,Medium
CUST6224,Female,36,67,Month-to-month,Fiber,Credit Card,2325.46,141446.07,4,No,Yes,South,Yes,1,0.602,Medium
CUST6225,Male,40,6,Month-to-month,DSL,Bank Transfer,2523.17,14631.25,2,Yes,No,South,Yes,1,0.73,High
CUST6226,Female,65,43,Month-to-month,Fiber,Electronic Check,908.81,37392.32,0,No,No,West,Yes,1,0.627,Medium
CUST6227,Female,51,71,One year,DSL,Electronic Check,317.66,21610.02,0,No,No,Central,No,0,0.139,Low
CUST6228,Male,50,39,Month-to-month,Fiber,Electronic Check,764.95,29083.06,3,No,No,Central,No,0,0.765,High
CUST6229,Male,59,3,One year,No Internet,Electronic Check,1801.61,5133.22,1,No,No,South,Yes,1,0.423,Medium
CUST6230,Male,22,19,Month-to-month,DSL,Credit Card,2677.5,49571.48,0,No,No,North,Yes,1,0.548,Medium
CUST6231,Male,20,57,Month-to-month,DSL,Electronic Check,3283.1,186677.27,3,No,No,West,Yes,1,0.673,High
CUST6232,Male,49,61,Two year,Fiber,Electronic Check,612.77,38765.9,3,Yes,No,West,Yes,1,0.303,Low
CUST6233,Female,20,67,Month-to-month,DSL,Bank Transfer,3284.39,224193.37,5,No,Yes,West,Yes,1,0.592,Medium
CUST6234,Female,47,54,Two year,DSL,Electronic Check,1584.16,82394.59,1,Yes,Yes,North,No,0,0.167,Low
CUST6235,Female,30,31,Two year,Fiber,Bank Transfer,2199.33,69975.15,2,No,No,West,No,0,0.258,Low
CUST6236,Male,55,13,One year,DSL,UPI Autopay,1054.38,12820.76,4,No,No,Central,No,0,0.358,Medium
CUST6237,Male,27,71,Month-to-month,No Internet,Bank Transfer,900.24,60838.46,4,No,Yes,Central,Yes,1,0.594,Medium
CUST6238,Male,53,30,Two year,No Internet,Credit Card,1389.57,43661.21,4,Yes,Yes,West,No,0,0.341,Medium
CUST6239,Female,33,39,Month-to-month,DSL,Electronic Check,2386.4,95257.43,3,No,No,South,Yes,1,0.709,High
CUST6240,Female,35,13,Month-to-month,DSL,Electronic Check,2565.97,30067.28,0,No,No,South,Yes,1,0.689,High
CUST6241,Male,65,66,Two year,Fiber,Bank Transfer,2266.15,141183.49,2,Yes,Yes,East,No,0,0.162,Low
CUST6242,Male,66,37,Month-to-month,Fiber,Electronic Check,3056.88,103602.66,4,No,Yes,West,Yes,1,0.834,High
CUST6243,Male,48,38,Month-to-month,DSL,Credit Card,2595.44,93554.42,1,No,No,Central,Yes,1,0.565,Medium
CUST6244,Male,67,21,One year,DSL,UPI Autopay,2148.74,41479.81,1,No,No,Central,No,0,0.246,Low
CUST6245,Female,47,69,Month-to-month,DSL,Electronic Check,2647.29,182391.01,2,Yes,No,Central,No,0,0.591,Medium
CUST6246,Female,56,38,Month-to-month,Fiber,Electronic Check,1326.32,50962.34,4,No,Yes,South,Yes,1,0.78,High
CUST6247,Female,31,45,Two year,Fiber,Electronic Check,1251.96,56665.27,5,No,Yes,Central,Yes,1,0.408,Medium
CUST6248,Male,58,38,Month-to-month,Fiber,Bank Transfer,2352.54,85164.45,0,No,Yes,Central,No,0,0.565,Medium
CUST6249,Male,25,51,Month-to-month,DSL,Bank Transfer,3003.6,144454.57,2,Yes,Yes,Central,Yes,1,0.559,Medium
CUST6250,Male,67,7,One year,No Internet,Credit Card,999.78,6301.12,3,No,Yes,South,No,0,0.355,Medium
CUST6251,Female,55,47,Month-to-month,Fiber,Bank Transfer,2792.0,129424.14,1,Yes,Yes,South,No,0,0.568,Medium
CUST6252,Male,35,71,Month-to-month,DSL,Bank Transfer,490.6,34427.53,1,No,No,East,No,0,0.368,Medium
CUST6253,Male,49,37,Month-to-month,No Internet,Bank Transfer,361.36,12787.04,4,No,No,Central,No,0,0.709,High
CUST6254,Female,24,23,Two year,Fiber,Credit Card,1933.45,41887.74,1,Yes,No,West,No,0,0.255,Low
CUST6255,Female,52,15,Month-to-month,No Internet,Bank Transfer,1964.22,28773.25,1,No,No,West,Yes,1,0.684,High
CUST6256,Female,49,55,Month-to-month,No Internet,UPI Autopay,1257.69,66614.54,2,No,Yes,Central,Yes,1,0.554,Medium
CUST6257,Female,58,5,One year,DSL,Electronic Check,944.83,4771.31,4,No,Yes,Central,No,0,0.465,Medium
CUST6258,Female,43,65,Month-to-month,No Internet,Credit Card,1775.46,107819.99,1,Yes,No,West,No,0,0.504,Medium
CUST6259,Male,67,20,One year,No Internet,Bank Transfer,2491.36,48832.37,1,Yes,Yes,West,No,0,0.308,Low
CUST6260,Male,20,54,One year,Fiber,UPI Autopay,2238.72,121517.03,3,No,No,West,No,0,0.247,Low
CUST6261,Female,67,46,Month-to-month,Fiber,Credit Card,1886.89,82409.98,3,No,No,Central,No,0,0.674,High
CUST6262,Male,51,6,Two year,Fiber,Electronic Check,895.49,5139.28,2,No,No,South,No,0,0.398,Medium
CUST6263,Male,40,11,Month-to-month,Fiber,Bank Transfer,3211.26,35446.36,3,No,Yes,East,Yes,1,0.785,High
CUST6264,Male,42,50,One year,DSL,UPI Autopay,1747.61,89856.18,2,Yes,No,West,No,0,0.193,Low
CUST6265,Female,65,49,Month-to-month,Fiber,Credit Card,1850.56,84408.06,2,No,Yes,North,No,0,0.562,Medium
CUST6266,Male,22,18,Month-to-month,Fiber,Bank Transfer,545.77,9654.81,4,No,No,East,No,0,0.73,High
CUST6267,Male,20,45,One year,Fiber,Bank Transfer,2800.0,114369.57,2,Yes,Yes,North,No,0,0.227,Low
CUST6268,Male,24,69,Month-to-month,No Internet,UPI Autopay,567.07,36032.09,2,Yes,Yes,South,Yes,1,0.496,Medium
CUST6269,Male,50,37,Month-to-month,Fiber,Electronic Check,2701.31,97362.01,3,Yes,Yes,East,Yes,1,0.781,High
CUST6270,Female,68,69,One year,Fiber,Electronic Check,2770.73,172563.99,3,Yes,No,Central,Yes,1,0.323,Low
CUST6271,Male,19,63,Month-to-month,Fiber,Bank Transfer,380.61,21760.4,3,No,Yes,South,Yes,1,0.55,Medium
CUST6272,Male,33,24,Month-to-month,Fiber,UPI Autopay,2919.27,63435.13,1,No,No,North,Yes,1,0.653,Medium
CUST6273,Male,27,27,Month-to-month,Fiber,UPI Autopay,3228.25,79918.22,2,Yes,Yes,Central,Yes,1,0.73,High
CUST6274,Male,67,25,Month-to-month,DSL,Credit Card,2749.1,63125.2,3,No,Yes,East,Yes,1,0.68,High
CUST6275,Male,50,44,Month-to-month,DSL,Credit Card,1886.8,78764.31,3,Yes,No,Central,No,0,0.641,Medium
CUST6276,Female,20,56,Two year,DSL,Electronic Check,1066.83,62256.74,2,No,No,South,No,0,0.187,Low
CUST6277,Female,44,37,Two year,DSL,Credit Card,2000.1,74725.82,2,Yes,Yes,North,No,0,0.174,Low
CUST6278,Male,30,60,Month-to-month,DSL,UPI Autopay,2187.46,135917.88,1,Yes,No,East,No,0,0.43,Medium
CUST6279,Female,29,1,Month-to-month,No Internet,Credit Card,968.86,1004.59,1,No,Yes,South,Yes,1,0.652,Medium
CUST6280,Male,67,34,Month-to-month,Fiber,UPI Autopay,3371.28,119497.1,0,No,Yes,Central,Yes,1,0.606,Medium
CUST6281,Female,22,49,Month-to-month,Fiber,Credit Card,2354.68,115988.76,3,Yes,No,Central,No,0,0.667,High
CUST6282,Male,32,43,One year,No Internet,Electronic Check,859.57,37494.93,1,No,No,South,No,0,0.252,Low
CUST6283,Male,68,20,One year,DSL,UPI Autopay,917.98,18926.42,2,No,No,Central,No,0,0.252,Low
CUST6284,Male,65,51,One year,Fiber,Credit Card,1846.33,85010.12,2,No,Yes,North,No,0,0.198,Low
CUST6285,Male,69,7,Two year,Fiber,Electronic Check,2765.79,19162.82,1,No,Yes,South,No,0,0.418,Medium
CUST6286,Male,54,62,Month-to-month,No Internet,Electronic Check,1879.49,117080.89,4,No,Yes,South,Yes,1,0.717,High
CUST6287,Female,24,8,Month-to-month,Fiber,Bank Transfer,1950.09,15977.54,1,No,Yes,West,No,0,0.691,High
CUST6288,Female,56,14,Two year,DSL,Electronic Check,825.56,11091.05,1,No,No,North,No,0,0.247,Low
CUST6289,Male,55,51,Month-to-month,DSL,Credit Card,3489.08,168825.92,2,No,No,North,No,0,0.534,Medium
CUST6290,Female,33,53,One year,DSL,Electronic Check,2287.38,124176.79,2,No,No,North,No,0,0.214,Low
CUST6291,Male,69,11,Two year,Fiber,Electronic Check,1957.55,22246.32,2,No,No,North,No,0,0.412,Medium
CUST6292,Male,48,35,Month-to-month,DSL,UPI Autopay,1683.68,57675.73,3,No,Yes,East,Yes,1,0.601,Medium
CUST6293,Male,20,34,One year,Fiber,Credit Card,2168.68,77241.97,5,No,No,East,No,0,0.374,Medium
CUST6294,Female,27,47,Month-to-month,No Internet,Bank Transfer,1817.12,77962.87,3,No,No,North,Yes,1,0.609,Medium
CUST6295,Female,23,26,One year,DSL,UPI Autopay,2824.61,67785.51,0,Yes,No,West,No,0,0.204,Low
CUST6296,Male,43,3,Two year,No Internet,Credit Card,721.11,2054.99,1,Yes,No,West,No,0,0.283,Low
CUST6297,Male,68,62,One year,DSL,UPI Autopay,2728.11,168665.84,1,No,Yes,South,Yes,1,0.124,Low
CUST6298,Female,27,19,Month-to-month,No Internet,Bank Transfer,3498.95,68500.68,4,Yes,Yes,Central,Yes,1,0.818,High
CUST6299,Male,62,2,Two year,Fiber,UPI Autopay,1875.41,3578.42,3,Yes,No,North,No,0,0.402,Medium
CUST6300,Male,63,1,One year,Fiber,Credit Card,3023.29,2981.02,0,No,No,East,Yes,1,0.331,Medium
CUST6301,Female,24,44,One year,DSL,Credit Card,2367.55,99578.28,1,No,No,South,No,0,0.155,Low
CUST6302,Female,23,50,One year,DSL,UPI Autopay,633.7,28951.2,1,No,Yes,North,No,0,0.113,Low
CUST6303,Male,41,25,Month-to-month,DSL,Electronic Check,2608.77,62149.57,0,Yes,Yes,East,Yes,1,0.646,Medium
CUST6304,Female,37,28,Two year,Fiber,UPI Autopay,416.39,11367.66,2,Yes,Yes,Central,No,0,0.236,Low
CUST6305,Female,64,13,Two year,DSL,UPI Autopay,3145.96,37649.13,5,Yes,Yes,North,Yes,1,0.418,Medium
CUST6306,Male,54,35,Month-to-month,Fiber,UPI Autopay,803.8,27234.66,2,No,No,South,No,0,0.625,Medium
CUST6307,Female,55,61,Month-to-month,No Internet,Electronic Check,2593.54,156043.56,0,No,No,East,No,0,0.535,Medium
CUST6308,Female,28,23,One year,Fiber,Bank Transfer,1157.23,24066.97,0,Yes,Yes,North,No,0,0.186,Low
CUST6309,Female,68,36,Two year,Fiber,Credit Card,3281.36,112558.88,1,Yes,No,North,No,0,0.226,Low
CUST6310,Female,32,28,Month-to-month,Fiber,UPI Autopay,2845.91,72014.82,3,Yes,No,South,No,0,0.744,High
CUST6311,Female,37,70,Month-to-month,DSL,Credit Card,2684.72,195118.68,2,No,No,Central,Yes,1,0.448,Medium
CUST6312,Female,28,55,One year,Fiber,Electronic Check,400.58,21018.96,1,Yes,No,Central,No,0,0.247,Low
CUST6313,Female,47,65,One year,Fiber,Bank Transfer,3197.4,191426.07,1,No,No,West,No,0,0.164,Low
CUST6314,Male,21,39,Month-to-month,DSL,Electronic Check,3279.79,119236.88,1,Yes,No,East,Yes,1,0.655,Medium
CUST6315,Male,59,43,One year,DSL,Bank Transfer,2747.6,113697.54,0,Yes,No,South,No,0,0.159,Low
CUST6316,Female,39,22,Month-to-month,Fiber,Electronic Check,3146.05,63962.2,2,Yes,No,Central,Yes,1,0.827,High
CUST6317,Male,67,67,Two year,DSL,Electronic Check,1014.59,68292.87,2,No,No,West,No,0,0.196,Low
CUST6318,Male,54,28,One year,Fiber,Bank Transfer,932.57,24405.22,4,No,Yes,South,Yes,1,0.334,Medium
CUST6319,Male,30,52,Two year,No Internet,UPI Autopay,858.72,44542.37,2,Yes,Yes,North,No,0,0.164,Low
CUST6320,Female,22,69,Month-to-month,Fiber,Electronic Check,1786.47,129426.22,6,No,No,Central,No,0,0.783,High
CUST6321,Female,47,28,Month-to-month,Fiber,Electronic Check,1492.53,40963.19,3,Yes,No,Central,Yes,1,0.81,High
CUST6322,Male,54,46,Month-to-month,Fiber,Electronic Check,2983.59,136878.11,5,No,No,Central,Yes,1,0.84,High
CUST6323,Female,62,64,Month-to-month,No Internet,Electronic Check,1675.81,107416.26,0,Yes,No,West,No,0,0.571,Medium
CUST6324,Male,19,35,One year,Fiber,Bank Transfer,1694.75,60150.13,2,Yes,No,East,No,0,0.25,Low
CUST6325,Male,52,14,One year,DSL,Bank Transfer,2930.7,42456.36,2,No,No,West,No,0,0.327,Low
CUST6326,Male,43,55,Month-to-month,Fiber,Bank Transfer,1909.79,94840.37,4,Yes,Yes,East,Yes,1,0.661,High
CUST6327,Male,43,8,Month-to-month,DSL,Bank Transfer,2370.2,18098.65,3,No,No,South,Yes,1,0.743,High
CUST6328,Female,40,62,Month-to-month,DSL,Credit Card,2375.85,148060.5,3,Yes,Yes,South,No,0,0.52,Medium
CUST6329,Male,36,29,One year,Fiber,Electronic Check,1890.67,56530.73,2,No,No,East,No,0,0.356,Medium
CUST6330,Male,67,31,Month-to-month,Fiber,UPI Autopay,499.88,16086.69,3,Yes,No,North,No,0,0.679,High
CUST6331,Female,40,56,Month-to-month,Fiber,Electronic Check,1673.01,94322.49,2,No,No,East,No,0,0.642,Medium
CUST6332,Male,30,18,One year,No Internet,Credit Card,1200.06,20595.89,2,No,No,Central,No,0,0.301,Low
CUST6333,Male,69,11,Month-to-month,Fiber,Bank Transfer,3449.79,36197.67,1,Yes,Yes,South,Yes,1,0.754,High
CUST6334,Female,41,5,Month-to-month,Fiber,Bank Transfer,1325.41,6531.28,0,No,No,North,No,0,0.615,Medium
CUST6335,Female,27,46,Month-to-month,Fiber,Credit Card,1849.64,86890.08,0,Yes,No,Central,Yes,1,0.528,Medium
CUST6336,Female,55,59,Month-to-month,Fiber,UPI Autopay,3340.64,181085.42,0,No,Yes,South,No,0,0.457,Medium
CUST6337,Female,67,28,Month-to-month,Fiber,Bank Transfer,1958.76,53635.33,1,Yes,No,South,No,0,0.648,Medium
CUST6338,Female,39,68,Month-to-month,DSL,Credit Card,2924.04,194481.14,2,Yes,No,East,No,0,0.45,Medium
CUST6339,Female,55,70,Month-to-month,Fiber,UPI Autopay,817.22,54410.03,3,No,Yes,South,No,0,0.536,Medium
CUST6340,Male,51,45,Month-to-month,No Internet,Electronic Check,726.85,32093.13,1,Yes,No,North,Yes,1,0.64,Medium
CUST6341,Female,31,66,Month-to-month,No Internet,UPI Autopay,1065.03,71938.34,1,No,No,Central,No,0,0.466,Medium
CUST6342,Female,45,33,Month-to-month,Fiber,Credit Card,1039.38,35977.85,0,No,No,West,No,0,0.546,Medium
CUST6343,Male,20,23,Month-to-month,DSL,Electronic Check,2064.73,42742.13,1,No,No,West,No,0,0.7,High
CUST6344,Female,63,30,Two year,DSL,Electronic Check,2651.16,80595.79,0,Yes,No,West,No,0,0.255,Low
CUST6345,Male,46,26,One year,DSL,Credit Card,1308.49,31036.54,3,Yes,Yes,Central,No,0,0.283,Low
CUST6346,Male,59,9,One year,Fiber,Electronic Check,2252.4,20968.51,7,Yes,Yes,North,No,0,0.699,High
CUST6347,Female,23,55,Two year,No Internet,UPI Autopay,1263.83,64151.86,3,No,No,Central,No,0,0.208,Low
CUST6348,Female,66,23,Two year,Fiber,Bank Transfer,562.16,12500.03,0,No,Yes,East,No,0,0.159,Low
CUST6349,Female,51,53,One year,Fiber,Credit Card,735.24,40632.0,0,No,Yes,Central,No,0,0.14,Low
CUST6350,Male,53,62,Month-to-month,Fiber,Electronic Check,1542.83,90550.28,1,Yes,Yes,Central,No,0,0.629,Medium
CUST6351,Female,51,42,Month-to-month,Fiber,UPI Autopay,975.85,37581.68,1,No,No,West,No,0,0.568,Medium
CUST6352,Male,18,11,Month-to-month,DSL,Electronic Check,3255.66,34341.63,1,No,Yes,South,No,0,0.749,High
CUST6353,Male,60,44,Month-to-month,Fiber,Bank Transfer,484.2,20153.18,1,Yes,No,Central,Yes,1,0.585,Medium
CUST6354,Female,41,62,Month-to-month,No Internet,Electronic Check,1590.33,94153.08,1,Yes,Yes,Central,No,0,0.608,Medium
CUST6355,Male,67,67,Month-to-month,DSL,Electronic Check,676.61,46672.23,2,No,Yes,North,Yes,1,0.532,Medium
CUST6356,Male,45,30,Month-to-month,Fiber,Credit Card,1185.77,33387.3,4,No,No,East,Yes,1,0.723,High
CUST6357,Female,39,16,One year,Fiber,Electronic Check,2745.55,40749.17,3,Yes,No,West,No,0,0.537,Medium
CUST6358,Female,67,3,Month-to-month,Fiber,Bank Transfer,1884.14,5381.85,5,No,Yes,Central,No,0,0.854,High
CUST6359,Male,33,3,Month-to-month,No Internet,UPI Autopay,1382.38,3836.87,4,No,No,South,No,0,0.799,High
CUST6360,Male,69,41,Two year,DSL,Electronic Check,2164.47,90478.57,1,No,Yes,North,No,0,0.203,Low
CUST6361,Male,39,30,One year,Fiber,Electronic Check,1783.84,49038.16,3,No,Yes,North,No,0,0.382,Medium
CUST6362,Female,36,15,Two year,Fiber,Bank Transfer,2816.29,44114.14,4,No,No,West,No,0,0.432,Medium
CUST6363,Female,55,48,Month-to-month,Fiber,Electronic Check,804.71,37397.2,4,Yes,No,East,No,0,0.762,High
CUST6364,Male,32,50,One year,Fiber,Credit Card,1378.8,69681.41,1,Yes,No,South,No,0,0.185,Low
CUST6365,Female,57,55,Two year,Fiber,UPI Autopay,1085.5,60573.52,0,No,No,North,No,0,0.115,Low
CUST6366,Female,44,71,Month-to-month,No Internet,Bank Transfer,2628.35,173750.62,2,No,Yes,West,No,0,0.502,Medium
CUST6367,Female,56,35,Two year,Fiber,UPI Autopay,2021.74,71621.59,2,Yes,No,Central,No,0,0.267,Low
CUST6368,Male,29,19,Month-to-month,DSL,Electronic Check,2126.99,40297.37,3,Yes,Yes,West,No,0,0.794,High
CUST6369,Male,54,45,One year,DSL,Electronic Check,3006.67,139445.14,0,No,No,West,No,0,0.219,Low
CUST6370,Female,23,10,Month-to-month,Fiber,Credit Card,3068.26,31310.68,4,No,No,North,Yes,1,0.81,High
CUST6371,Female,32,61,Month-to-month,Fiber,Bank Transfer,3454.5,214788.51,2,No,No,Central,No,0,0.562,Medium
CUST6372,Male,69,9,Month-to-month,DSL,Credit Card,1735.18,15283.18,0,Yes,No,West,Yes,1,0.633,Medium
CUST6373,Male,35,53,Month-to-month,Fiber,Electronic Check,838.42,45863.92,4,No,No,Central,Yes,1,0.762,High
CUST6374,Female,61,26,Month-to-month,DSL,Bank Transfer,1119.68,28610.31,0,Yes,Yes,East,Yes,1,0.486,Medium
CUST6375,Male,49,8,Month-to-month,Fiber,Electronic Check,2174.28,16707.22,2,No,Yes,West,Yes,1,0.828,High
CUST6376,Female,44,64,Month-to-month,Fiber,UPI Autopay,2089.2,121204.27,3,Yes,Yes,South,Yes,1,0.585,Medium
CUST6377,Female,68,25,Month-to-month,Fiber,Credit Card,1366.13,32914.47,1,No,No,East,Yes,1,0.611,Medium
CUST6378,Female,52,68,Two year,Fiber,Credit Card,1576.79,107823.09,2,Yes,No,North,No,0,0.149,Low
CUST6379,Female,25,45,Month-to-month,DSL,Bank Transfer,522.69,22287.61,3,No,No,East,Yes,1,0.535,Medium
CUST6380,Female,68,15,One year,Fiber,UPI Autopay,2154.36,30159.1,1,Yes,No,South,No,0,0.31,Low
CUST6381,Male,34,23,One year,Fiber,Credit Card,2235.17,53270.42,0,No,No,East,No,0,0.215,Low
CUST6382,Female,59,42,One year,DSL,Bank Transfer,1194.16,47700.85,1,No,Yes,West,No,0,0.157,Low
CUST6383,Male,65,36,One year,DSL,Credit Card,2787.06,91279.04,0,No,No,East,No,0,0.162,Low
CUST6384,Male,51,1,One year,DSL,Credit Card,988.62,937.87,1,No,Yes,North,No,0,0.221,Low
CUST6385,Female,38,59,Month-to-month,Fiber,Credit Card,1408.8,87209.38,1,Yes,No,South,Yes,1,0.502,Medium
CUST6386,Female,32,12,Month-to-month,Fiber,UPI Autopay,2959.37,34002.25,2,Yes,No,East,Yes,1,0.754,High
CUST6387,Female,54,8,Month-to-month,Fiber,Bank Transfer,1126.6,9443.79,2,No,No,South,Yes,1,0.709,High
CUST6388,Male,36,47,One year,Fiber,Electronic Check,876.48,40093.75,1,No,No,North,Yes,1,0.236,Low
CUST6389,Male,50,18,Month-to-month,DSL,UPI Autopay,3016.39,51286.57,2,No,No,South,Yes,1,0.689,High
CUST6390,Male,66,20,Two year,DSL,UPI Autopay,2413.23,49906.43,2,No,Yes,West,No,0,0.257,Low
CUST6391,Male,61,13,Two year,Fiber,Bank Transfer,3050.87,36069.24,1,No,No,Central,No,0,0.333,Medium
CUST6392,Male,43,46,Two year,No Internet,Electronic Check,1223.35,51874.45,0,No,Yes,East,No,0,0.183,Low
CUST6393,Female,43,55,Month-to-month,Fiber,UPI Autopay,2643.62,145414.44,1,Yes,No,West,Yes,1,0.557,Medium
CUST6394,Female,61,56,One year,No Internet,Electronic Check,829.24,48484.11,1,Yes,No,North,Yes,1,0.222,Low
CUST6395,Male,53,23,Month-to-month,Fiber,Credit Card,3256.34,73549.73,3,No,No,North,No,0,0.755,High
CUST6396,Female,44,54,Two year,DSL,UPI Autopay,1274.64,68107.1,3,No,No,North,No,0,0.155,Low
CUST6397,Male,42,51,Month-to-month,Fiber,Electronic Check,2537.73,128034.71,4,No,No,West,Yes,1,0.787,High
CUST6398,Female,34,71,Month-to-month,Fiber,UPI Autopay,1581.31,103529.79,1,No,Yes,West,No,0,0.449,Medium
CUST6399,Female,60,67,Month-to-month,Fiber,UPI Autopay,1436.79,90647.45,2,No,Yes,West,Yes,1,0.524,Medium
CUST6400,Female,58,28,Month-to-month,Fiber,UPI Autopay,2228.76,64043.64,1,No,No,South,No,0,0.631,Medium
CUST6401,Female,32,44,Month-to-month,DSL,Bank Transfer,1562.39,65128.51,3,No,No,South,No,0,0.577,Medium
CUST6402,Male,68,32,One year,DSL,Bank Transfer,584.14,18923.07,1,No,No,North,No,0,0.16,Low
CUST6403,Female,68,54,Month-to-month,DSL,Bank Transfer,572.72,31787.93,4,Yes,No,West,Yes,1,0.627,Medium
CUST6404,Male,45,11,One year,DSL,Credit Card,330.78,3409.09,0,No,No,East,No,0,0.162,Low
CUST6405,Female,30,54,Two year,Fiber,Electronic Check,1614.49,88596.36,1,No,No,North,No,0,0.197,Low
CUST6406,Male,43,61,Two year,DSL,Credit Card,420.03,24136.72,3,No,Yes,South,No,0,0.145,Low
CUST6407,Female,23,9,Two year,No Internet,UPI Autopay,1928.23,15752.67,0,Yes,No,West,No,0,0.253,Low
CUST6408,Male,60,34,Month-to-month,Fiber,Bank Transfer,2363.38,76962.46,3,No,No,North,No,0,0.696,High
CUST6409,Male,69,14,Month-to-month,Fiber,Bank Transfer,1428.32,18008.27,0,No,Yes,Central,No,0,0.635,Medium
CUST6410,Female,22,32,Month-to-month,No Internet,Credit Card,1970.91,57482.59,2,No,No,South,Yes,1,0.638,Medium
CUST6411,Male,41,23,Month-to-month,Fiber,UPI Autopay,1475.05,34871.45,2,No,No,North,Yes,1,0.658,Medium
CUST6412,Male,64,43,One year,No Internet,UPI Autopay,2310.24,98680.15,2,Yes,No,South,No,0,0.255,Low
CUST6413,Female,58,45,Two year,DSL,Electronic Check,1899.28,87695.35,1,Yes,Yes,East,No,0,0.196,Low
CUST6414,Female,55,33,Month-to-month,DSL,Credit Card,2675.18,86805.71,3,No,No,Central,Yes,1,0.674,High
CUST6415,Male,53,55,Month-to-month,Fiber,Bank Transfer,2756.91,145789.25,1,No,Yes,Central,No,0,0.545,Medium
CUST6416,Male,64,68,One year,Fiber,Electronic Check,1948.91,134057.83,1,Yes,No,Central,No,0,0.24,Low
CUST6417,Male,25,31,Month-to-month,Fiber,Credit Card,3259.14,103069.19,1,Yes,Yes,North,No,0,0.628,Medium
CUST6418,Female,62,57,Month-to-month,Fiber,Electronic Check,3217.12,167183.71,2,Yes,No,Central,Yes,1,0.721,High
CUST6419,Male,22,40,Two year,Fiber,UPI Autopay,2595.24,102183.72,2,Yes,No,South,No,0,0.241,Low
CUST6420,Male,27,64,One year,DSL,Credit Card,1530.99,96386.63,2,No,No,Central,No,0,0.148,Low
CUST6421,Female,53,25,Month-to-month,Fiber,Electronic Check,2010.33,48938.52,3,Yes,No,West,Yes,1,0.827,High
CUST6422,Female,18,8,Month-to-month,No Internet,Bank Transfer,892.96,6731.68,2,No,No,South,No,0,0.681,High
CUST6423,Female,48,43,Two year,DSL,Credit Card,3315.45,149661.8,0,Yes,Yes,South,No,0,0.132,Low
CUST6424,Female,52,44,Month-to-month,Fiber,UPI Autopay,701.73,28461.68,1,No,No,West,No,0,0.555,Medium
CUST6425,Male,32,61,One year,Fiber,Credit Card,772.76,49056.77,3,Yes,Yes,North,Yes,1,0.197,Low
CUST6426,Female,62,9,Month-to-month,DSL,Credit Card,1773.58,15617.26,3,No,No,South,Yes,1,0.719,High
CUST6427,Female,32,32,Month-to-month,Fiber,Credit Card,2813.9,88704.0,3,Yes,No,East,No,0,0.715,High
